Mosque_ID,Name,Street,City,State,ZCTA,Latitude,Longitude,Urbanization_Cat,Year_Est,Status,Source,Transit_score,Walk_score,NND,NRI,Reference_ID,geocode_method,HH_Income,Poverty_Rate,HH_Size
3431,Islamic Center of Lancaster,227 North Queen Street,Lancaster,PA,17603,40.041579432159,-76.306301490705,,2013,,https://www.feelingblessed.org/organization/detail/iccl,,98.0,,,,census_geocoder,77084,12.96310667556535,2.37
3432,United Islamic Association of Lancaster County,739 West Vine Street,Lancaster,PA,17603,40.031208764911,-76.316279936826,,2013,,https://www.feelingblessed.org/organization/detail/iccl,,80.0,,,,census_geocoder,77084,12.96310667556535,2.37
3433,MASJID AT-TAWBAH,1307 Park Avenue,Williamsport,PA,17701,41.243014127636,-77.03343676844,,2017,,"https://www.causeiq.com/organizations/masjid-at-tawbah,472315834/",,58.0,,,,census_geocoder,53237,19.231746354351912,2.12
3434,Willamsport Islamic Center,1663 Memorial Avenue,Willamsport,PA,17701,41.242480249294,-77.042582586703,,2017,,"https://www.causeiq.com/organizations/masjid-at-tawbah,472315834/#:~:text=Masjid%20At-Tawbah%20is%20an%20Islamic%20nonprofit%20organization,tax-deductible%20contributions**%20Yes%20*%20**Parent/child%20status**%20Independent",,45.0,,,,census_geocoder,53237,19.231746354351912,2.12
3435,Williamsport Islamic Centre,322 Locust Street,Williamsport,PA,17701,41.238928032212,-77.0117513931,,2007,,https://prayersconnect.com/mosques/84036060-williamsport-islamic-center-williamsport-pennsylvania-united-states,,80.0,,,,census_geocoder,53237,19.231746354351912,2.12
3436,Sunbury Islamic Center,63 North 4th Street,Sunbury,PA,17801,40.862203637116,-76.790648882156,,1989,,https://sunburyislamiccenter.com/about/,,91.0,,,,census_geocoder,60664,12.781861988015072,2.30
3437,Danville Muslim Community Center (DMCC) Masjid/Islamic Center,14 Oak Street,Danville,PA,17821,40.966557311398,-76.598003293861,,"
",,"
",,28.0,,,,census_geocoder,76971,7.5867499015803395,2.22
3438,Masjid Kamal-e-Rasool,101 North Vine Street,Shamokin,PA,17872,40.78614913413,-76.549005471084,,"
",Information Without Year,http://www.kamalerasool.com/contact.html,,72.0,,,,census_geocoder,48750,20.16019855595668,2.26
3439,Islamic Society Of Schuylkill County,1043 East Norwegian Street,Pottsville,PA,17901,40.691743868746,-76.181798120525,,1986,,"https://www.causeiq.com/organizations/islamic-society-of-schuylkill-county,224354001/",,22.0,,,,census_geocoder,62484,14.823049842505096,2.16
3440,Center for Islamic Studies,9 West Packer Avenue,Bethlehem,PA,18015,40.608244083781,-75.378475962619,,"
",,"
",37.0,92.0,,,,census_geocoder,60800,16.64746733370635,2.50
3441,Respect Masjid,2200 Industrial Drive,Bethlehem,PA,18017,40.646516440275,-75.42274899363,,"
",,"
",27.0,35.0,,,,census_geocoder,91173,10.4625,2.41
3442,Turkish Cultural Center Bethlehem,2200 Industrial Drive,Bethlehem,PA,18017,40.646516440275,-75.42274899363,,"
",,"
",27.0,35.0,,,,census_geocoder,91173,10.4625,2.41
3443,Al Rawdah Islamic Center,417 Howertown Road,Catasauqua,PA,18032,40.654886938508,-75.46969941383,,2019,,https://alrcpa.org/,,71.0,,,,census_geocoder,81098,7.60858189429618,2.34
3444,Easton Phillipsburg Muslim Association,1017 Lehigh Street,Easton,PA,18042,40.687662216712,-75.222570112562,,2009,,https://prayersconnect.com/mosques/84059949-easton-phillipsburg-muslim-association-easton-pennsylvania-united-states,35.0,77.0,,,,census_geocoder,77556,12.925070284806258,2.50
3445,Muslim Association of Lehigh Valley (MALV),1988 Schadt Avenue,Fullerton,PA,18052,40.638322663927,-75.505027771911,,1979,,"https://www.malv.org/volunteers#:~:text=We%20need%20your%20help,%2C%20spritually%2C%20medically%20and%20physically.",,23.0,,,,census_geocoder,75665,10.507556804551218,2.50
3446,Al-Maqasid,7386 Alburtis Road,Macungie,PA,18062,40.515469473444,-75.58518892942,,2013,,https://rocketreach.co/al-maqasid-profile_b4282c2bc1fa4132,,4.0,,,,census_geocoder,110675,4.653942404661413,2.68
3447,Revival Ihya,226 East Main Street,Macungie,PA,18062,40.513692976694,-75.551610554807,,"
",,"
",,58.0,,,,census_geocoder,110675,4.653942404661413,2.68
3448,Tawheed Mosque of Greater Allentown,220 North 4th Street,Allentown,PA,18102,40.607321494253,-75.467116509416,,2025,,https://www.facebook.com/61568695730091/posts/masjid-tawheed-of-greater-allentown-grand-opening-%EF%B8%8F-friday-february-14th-1pm-220/122120325158623191/,47.0,84.0,,,,census_geocoder,43085,29.192743404895825,2.92
3449,Baitul Ata Mosque (Ahmadiyya Muslim Community),2860 South Pike Avenue,Allentown,PA,18103,40.567013785615,-75.44978145339,,"
",,"
",,18.0,,,,census_geocoder,72895,10.30806927893778,2.54
3450,Shia Ithna'asheri Jamaat of PA,1500 Ridgeview Drive,Allentown,PA,18104,40.608439226769,-75.563657138357,,2023,,https://www.lehighvalleynews.com/parkland/2023-01-19/new-mosque-to-be-built-at-al-ahad-islamic-center-in-south-whitehall,,15.0,,,,census_geocoder,94601,8.289421246070052,2.44
3451,Islamic Society of Allentown,6635 Tilghman Street,Allentown,PA,18106,40.589152587149,-75.604020772058,,2004,,https://isallentown.org/,,32.0,,,,census_geocoder,92813,6.593406593406594,2.46
3452,JESUSS OF MOSQUE,"
",Upper Macungie Township,PA,18106,40.5735876,-75.614631,,"
",,"
",,8.0,,,,nominatim,92813,6.593406593406594,2.46
3453,Islamic Education Center of Pennsylvania,1109 East Linden Street,Allentown,PA,18109,40.6112585,-75.448784,,2005,,https://www.mcall.com/2005/06/10/islamic-center-to-open-in-allentown-church-some-congregants-say-location-of-whitehall-center-is-inconvenient/,30.0,56.0,,,,nominatim,58031,18.05456831975504,2.61
3454,Pike County Islamic Center,115 Mountain Avenue,Matamoras,PA,18336,41.359261235232,-74.716669894581,,"
",,"
",,12.0,,,,census_geocoder,71295,7.863247863247863,2.11
3455,Stroudsburg Islamic Center,133 North 2nd Street,Stroudsburg,PA,18360,40.994797973731,-75.190928648533,,1988,,http://stroudsburgislamiccenter.com/,,55.0,,,,census_geocoder,71481,11.177786818551667,2.51
3456,Islamic Center of Scranton,1509 West Pass Avenue,Scranton,PA,18508,41.438324646203,-75.671366438807,,1996,,https://www.islamiccenterofscranton.com/about,,42.0,,,,census_geocoder,49895,23.151384780855068,2.37
3457,Mosque Azizia,306 Taylor Avenue,Scranton,PA,18510,41.403696943231,-75.652819657106,,"
",,"
",,79.0,,,,census_geocoder,53235,24.144799515025547,2.21
3458,Al-Noor Mosque,991 Scott Street,Wilkes-Barre,PA,18705,41.256447306517,-75.842659972493,,2010,,"
",,56.0,,,,census_geocoder,59344,22.902915732137135,2.46
3459,Chester Central Mosque,842 Central Avenue,Chester,PA,19013,39.842820814627,-75.38212551188,,"
",,"
",41.0,53.0,,,,census_geocoder,41261,29.203127909141685,2.45
3460,Islamic Center of Chester,14 East 7th Street,Chester,PA,19013,39.850267989759,-75.362051343315,,1994,,https://isccpa.org/history/,52.0,80.0,,,,census_geocoder,41261,29.203127909141685,2.45
3461,Masjid Al-Fajr,2009 West 3rd Street,Chester,PA,19013,39.836164756865,-75.382609337616,,"
",No Basic Information,"
",43.0,49.0,,,,census_geocoder,41261,29.203127909141685,2.45
3462,Masjid As-Sabiqun,1105 Concord Avenue,Chester,PA,19013,39.849506071789,-75.375392909812,,1994,,https://www.masjidas-sabiqun.org/history/,41.0,49.0,,,,census_geocoder,41261,29.203127909141685,2.45
3463,Nation of Islam Chester Study Group,1301 West 3 Street,Chester,PA,19013,39.839996073698,-75.375249787342,,1954,,https://dev.muhammadmosque102.org/local-history/,41.0,40.0,,,,census_geocoder,41261,29.203127909141685,2.45
3464,Shamsiddin Islam,2720 West 3rd Street,Chester,PA,19013,39.832289093098,-75.390256221582,,"
",,"
",44.0,62.0,,,,census_geocoder,41261,29.203127909141685,2.45
3465,Faith Unity Islamic Center,5961 Bensalem Boulevard,Bensalem Township,PA,19020,40.125353378123,-74.903435508685,,2002,,"
",,36.0,,,,census_geocoder,83223,12.952073961248272,2.51
3466,Masjid Al Iman,813 State Road,Croydon,PA,19021,40.087192227701,-74.903945121446,,"
",,"
",,59.0,,,,census_geocoder,70199,10.961478233636079,2.46
3467,TAMCA (Diyanet Mosque of Levittown),541 Levittown Parkway,Levittown,PA,19054,40.143926609312,-74.821169457571,,1958,,"https://philadelphiaencyclopedia.org/essays/levittowns/#:~:text=Fairless%20Works%20plant.-,The%20Levitts%20built%20slightly%20more%20than%2017,300%20homes%20of%20only,of%20between%20300-500%20houses.",,31.0,,,,census_geocoder,104713,7.532838378069674,2.66
3468,Masjid Al Huda,1301 Frosty Hollow Road,Levittown,PA,19056,40.144983697038,-74.889343509912,,"
",,"
",,38.0,,,,census_geocoder,111594,9.11907923860115,2.62
3469,Isabet Mevlana Mosque,5201 Bristol Emilie Road,Levittown,PA,19057,40.135243919418,-74.871259508383,,"
",,"
",,55.0,,,,census_geocoder,93738,5.139765554553652,2.78
3470,Zubaida Foundation Mosque,855 Big Oak Road,Yardley,PA,19067,40.208043569364,-74.825319172184,,2005,,https://www.zubaidafoundation.com/about,,22.0,,,,census_geocoder,133630,4.406266357586182,2.52
3471,Al Madinah Islamic Academy,148 Garrett Road,Upper Darby Township,PA,19082,39.959716233944,-75.264211170388,,"
",,"
",,93.0,,,,census_geocoder,57108,20.131375579598146,2.69
3472,Al-Madinah Mosque,201 South 69th Street,Upper Darby Township,PA,19082,39.956402155242,-75.257775747019,,"
",,"
",,93.0,,,,census_geocoder,57108,20.131375579598146,2.69
3473,Al-Quran Center,53 Long Lane,Upper Darby Township,PA,19082,39.960040431029,-75.262666308704,,"
",,"
",,93.0,,,,census_geocoder,57108,20.131375579598146,2.69
3474,Masjid Al-Madina,6800 Ludlow Street,Upper Darby,PA,19082,39.961310808726,-75.257116906644,,1998,,"https://masjidalmadinah.org/aboutus/#:~:text=The%20Upper%20Darby%20Islamic%20Center,%20also%20known,*%20Providing%20health%20care%20for%20needy%20families",,94.0,,,,census_geocoder,57108,20.131375579598146,2.69
3475,Masjid Omar,51 South State Road,Upper Darby Township,PA,19082,39.962844926824,-75.2715814312,,"
",No Basic Information,"
",,76.0,,,,census_geocoder,57108,20.131375579598146,2.69
3476,Islamic Center of Delaware County,2502 Township Line Road,Havertown,PA,19083,39.966160261229,-75.299255943057,,1998,,https://www.delcotimes.com/2005/06/28/a-look-inside-delaware-countys-largest-mosque/,,74.0,,,,census_geocoder,124523,4.510595088581888,2.74
3477,The Foundation for Islamic Education,1860 Montgomery Avenue,Villanova,PA,19085,40.047072638554,-75.336523073649,,1989,,"https://www.fiesite.org/#:~:text=The%20Foundation%20for%20Islamic%20Education%20is%20a,the%20greater%20Philadelphia%20area%20and%20its%20suburbs.",,8.0,,,,census_geocoder,250001,5.137579372715028,2.98
3478,Islamic Cultural Center of Willow Grove,502 Easton Road,Willow Grove,PA,19090,40.1483521,-75.1194138,,"
",,"
",,79.0,,,,nominatim,99928,5.10282578593774,2.57
3479,Philadelphia Pennsylvania Temple,1739 Vine Street,Philadelphia,PA,19103,39.958831318679,-75.167790635157,,"
",,"
",100.0,96.0,,,,census_geocoder,99644,8.597214047478909,1.45
3480,AICP,4431 Walnut Street,Philadelphia,PA,19104,39.955221958872,-75.21105342413,,1991,,https://grokipedia.com/page/association_of_islamic_charitable_projects_of_north_america,85.0,95.0,,,,census_geocoder,38814,36.82904050334251,1.91
3481,Al-Jamia Mosque,4228 Walnut Street,Philadelphia,PA,19104,39.954728408523,-75.207998466009,,1988,,https://collaborativehistory.gse.upenn.edu/media/masjid-al-jamia,87.0,95.0,,,,census_geocoder,38814,36.82904050334251,1.91
3482,Baitul Mukarram Jame Mosque,18 South 43rd Street,Philadelphia,PA,19104,39.957092211256,-75.208364078406,,2002,,https://property.phila.gov/?p=272113205,88.0,89.0,,,,census_geocoder,38814,36.82904050334251,1.91
3483,Drexel MSA Muslim Prayer Room,3225 Arch Street,Philadelphia,PA,19104,39.957552727634,-75.188184186377,,"
",,"
",100.0,96.0,,,,census_geocoder,38814,36.82904050334251,1.91
3484,Imam Muslim Family Center (IMFC),4075 Lancaster Avenue,Philadelphia,PA,19104,39.964776146808,-75.204847945552,,"
",,"
",68.0,81.0,,,,census_geocoder,38814,36.82904050334251,1.91
3485,Salaam Mosque,1214 North 41st Street,Philadelphia,PA,19104,39.974330463979,-75.206595333484,,1993,,https://www.virtualtourist.com/travel/North_America/United_States_of_America/Pennsylvania/Philadelphia-860659/Things_To_Do-Philadelphia-Masjid_Salaam-BR-1.html#location,63.0,68.0,,,,census_geocoder,38814,36.82904050334251,1.91
3486,Yankasa Association Mosque,3408 Haverford Avenue,Philadelphia,PA,19104,39.963974617347,-75.191774264044,,1999,,https://philadelphiayankasa.org/,63.0,86.0,,,,census_geocoder,38814,36.82904050334251,1.91
3487,Center City Mosque,1328 Walnut Street,Philadelphia,PA,19107,39.949155671377,-75.163235617631,,1990,,https://centercitymosque.org/about-us,100.0,100.0,,,,census_geocoder,69105,19.222255017709564,1.43
3488,Al Andalus Mosque,6440 Rising Sun Avenue,Philadelphia,PA,19111,40.050768425941,-75.094578817659,,"
",,"
",55.0,86.0,,,,census_geocoder,61138,16.064202038642932,2.52
3489,Masjid Al-Salam (SJC),7338 Elgin Avenue,Philadelphia,PA,19111,40.052836119384,-75.066408073219,,2017,,https://property.phila.gov/?p=882926290,53.0,88.0,,,,census_geocoder,61138,16.064202038642932,2.52
3490,Tyson Masjid,1421 Tyson Avenue,Philadelphia,PA,19111,40.047630090819,-75.071599129838,,2010,,"
",56.0,85.0,,,,census_geocoder,61138,16.064202038642932,2.52
3491,Al-Rashideen Islamic Center,9229 Roosevelt Boulevard,Philadelphia,PA,19114,40.076924789598,-75.032015464723,,"
",,"
",52.0,74.0,,,,census_geocoder,77708,7.533234859675036,2.15
3492,Masjid Al-Bukhari,10663 Bustleton Avenue,Philadelphia,PA,19116,40.109176357183,-75.025599215654,,"
",,"
",42.0,72.0,,,,census_geocoder,67535,14.772486772486774,2.42
3493,Masjid Turkiy,11018 Rennard Street,Philadelphia,PA,19116,40.120898650399,-75.034906123828,,"
",,"
",44.0,21.0,,,,census_geocoder,67535,14.772486772486774,2.42
3494,Turkish Cultural Center Philadelphia,2190 Bennett Road,Philadelphia,PA,19116,40.104631655228,-75.00445741206,,"
",,"
",46.0,45.0,,,,census_geocoder,67535,14.772486772486774,2.42
3495,Masjid Sakinah,311 East Cliveden Street,Philadelphia,PA,19119,40.051574914696,-75.17835658142,,2009,,https://property.phila.gov/?p=221048000,54.0,83.0,,,,census_geocoder,92651,7.697028773601936,2.17
3496,Masjid Al-Quran,1546 North 27 Street,Philadelphia,PA,19121,39.97924348179,-75.179409484862,,1992,,https://property.phila.gov/?p=292063900,62.0,82.0,,,,census_geocoder,38516,37.69031462060457,2.24
3497,Ridge Avenue Islamic Center,3116 Ridge Avenue,Philadelphia,PA,19121,39.989362469829,-75.183903864942,,1989,,https://property.phila.gov/?p=323043000,60.0,71.0,,,,census_geocoder,38516,37.69031462060457,2.24
3498,Al-Aqsa Islamic Society,1501 Germantown Avenue,Philadelphia,PA,19122,39.973748310413,-75.141709007557,,1991,,https://www.nytimes.com/2007/05/14/nyregion/14mosque.html,70.0,88.0,,,,census_geocoder,63676,35.63100639055563,2.10
3499,Makkah Mosque,1319 West Susquehanna Avenue,Philadelphia,PA,19122,39.986155816862,-75.154779722081,,1962,,https://en.wikipedia.org/wiki/Mosque_No._12,84.0,91.0,,,,census_geocoder,63676,35.63100639055563,2.10
3500,Albanian American Muslim Society,159 West Girard Avenue,Philadelphia,PA,19123,39.96933875783,-75.138348608468,,1974,,https://property.phila.gov/?p=777188000,70.0,97.0,,,,census_geocoder,102106,16.443022295623454,1.85
3501,Al-Hidaya Islamic Center,123 East Luzerne Street,Philadelphia,PA,19124,40.010790025675,-75.125990445658,,2020,,"https://www.causeiq.com/organizations/alhidaya-islamic-center,843384269/",55.0,46.0,,,,census_geocoder,45314,30.66150178784267,2.77
3502,Masjid Alhedaya,123 East Luzerne Street,Philadelphia,PA,19124,40.010790025675,-75.125990445658,,2020,,https://property.phila.gov/?p=884051500,55.0,46.0,,,,census_geocoder,45314,30.66150178784267,2.77
3503,Mujtaba Islamic Association,2034 Orthodox Street,Philadelphia,PA,19124,40.010567535451,-75.079544664627,,2004,,"https://www.causeiq.com/organizations/mujtaba-islamic-society,233060259/",72.0,78.0,,,,census_geocoder,45314,30.66150178784267,2.77
3504,Taha mosque,4665 Frankford Avenue,Philadelphia,PA,19124,40.016495067486,-75.083834784668,,2003,,"
",76.0,88.0,,,,census_geocoder,45314,30.66150178784267,2.77
3505,Islamic Family Center,6840 Old York Road,Philadelphia,PA,19126,40.057346699387,-75.139570698097,,2005,,https://www.realtor.com/realestateandhomes-detail/6840-Upper-York-Rd_New-Hope_PA_18938_M39557-45082,61.0,72.0,,,,census_geocoder,53176,14.333072147549878,2.32
3506,Bawa Muhaiyaddeen Fellowship \ Mosque,5820 Overbrook Avenue,Philadelphia,PA,19131,39.991051405377,-75.242018489699,,1984,,https://www.bmf.org/shop/the-opening-of-the-mosque/,66.0,51.0,,,,census_geocoder,48393,27.869808112703424,2.08
3507,Bishop Dennis Walton | Greater Glory Church of God,2227 Bryn Mawr Avenue,Philadelphia,PA,19131,39.991344461566,-75.226499923739,,"
",,"
",55.0,70.0,,,,census_geocoder,48393,27.869808112703424,2.08
3508,Masjid Ibn Taymiyyah,1264 North Alden Street,Philadelphia,PA,19131,39.97139324044,-75.235232360345,,"
",,"
",70.0,71.0,,,,census_geocoder,48393,27.869808112703424,2.08
3509,Masjid Quba,4637 Lancaster Avenue,Philadelphia,PA,19131,39.971041689139,-75.21501563421,,1949,,https://www.phillytrib.com/religion/phillys-oldest-masjid-supports-the-community/article_dc33d277-e376-5f34-8e47-3d0a1964f89d.html,68.0,83.0,,,,census_geocoder,48393,27.869808112703424,2.08
3510,Philadelphia Masjid Inc,4700 Wyalusing Avenue,Philadelphia,PA,19131,39.970186,-75.2162248,,1976,,https://www.phillytrib.com/religion/church_of_the_week/the-philadelphia-masjid-inc-reclaiming-a-bastion-for-black-muslims/article_fdd2223b-b69e-5f2a-b620-86c618ddfe9f.html,68.0,82.0,,,,nominatim,48393,27.869808112703424,2.08
3511,Al-Hashar Mosque,2823 North 22nd Street,Philadelphia,PA,19132,39.997555206216,-75.167063030642,,2020,,https://property.phila.gov/?p=871515630,73.0,71.0,,,,census_geocoder,32823,35.09913542907769,2.26
3512,Muhammad Mosque #12 Nation of Islam,2508 North Broad Street,Philadelphia,PA,19132,39.991032257562,-75.155309368517,,1962,,"https://ff.wikipedia.org/wiki/Mosque_No._12#:~:text=History,written%20that%20attacked%20Elijah%20Muhammad.",80.0,83.0,,,,census_geocoder,32823,35.09913542907769,2.26
3513,Muqbil Ibn Haadee Mosque,2735 West Allegheny Avenue,Philadelphia,PA,19132,40.004483057856,-75.174865957112,,2005,,https://property.phila.gov/?p=775066900,67.0,72.0,,,,census_geocoder,32823,35.09913542907769,2.26
3514,Nasir Mosque,3027 North 22 Street,Philadelphia,PA,19132,40.000866892705,-75.166348422145,,2020,,https://property.phila.gov/?p=492180205,74.0,73.0,,,,census_geocoder,32823,35.09913542907769,2.26
3515,Bait-ul-Aafiyat Mosque - Ahmadiyya Muslim Community (Philly Mosque),1215 West Glenwood Avenue,Philadelphia,PA,19133,39.998013729133,-75.150835294695,,2018,,https://www.cbsnews.com/philadelphia/news/leader-of-ahmadiyya-muslim-community-dedicates-new-mosque-in-philadelphia/,79.0,77.0,,,,census_geocoder,31034,41.11412273959302,2.47
3516,Masjid alaqsa,2308 North Fairhill Street,Philadelphia,PA,19133,39.986368993594,-75.142875188768,,2020,,https://property.phila.gov/?p=871515630,80.0,82.0,,,,census_geocoder,31034,41.11412273959302,2.47
3517,Nigerian Muslim Association of Philadelphia,2209 North Front Street,Philadelphia,PA,19133,39.983333259014,-75.132427844749,,1987,,https://property.phila.gov/?p=777143500,69.0,86.0,,,,census_geocoder,31034,41.11412273959302,2.47
3518,Al Tawbah Mosque,3093 Kensington Avenue,Philadelphia,PA,19134,39.995007332846,-75.115937184571,,"
",,"
",69.0,90.0,,,,census_geocoder,44066,33.16618776644694,2.50
3519,"Northeast Philadelphia Islamic Community, Inc. (NEPIC)",6101 Hawthorne Street,Philadelphia,PA,19135,40.026127518166,-75.064223124057,,"
",,"
",72.0,79.0,,,,census_geocoder,53138,25.406080799666807,2.52
3520,Masjid E Taqwa Islamic Center,7918 Frankford Avenue,Philadelphia,PA,19136,40.040921250836,-75.029651234007,,2007,,"
",50.0,87.0,,,,census_geocoder,56687,24.519731512556415,2.58
3521,Foundation Cheikh Ahmadou Bamba Of North America (Foncab) Islamic Center,6348 North 21st Street,Philadelphia,PA,19138,40.051165985033,-75.155476098574,,"
",,"
",60.0,80.0,,,,census_geocoder,57744,21.82468107434493,2.37
3522,Masjid Sunni Ali,1307 East Price Street,Philadelphia,PA,19138,40.053363887854,-75.158730321051,,"
",,"
",58.0,78.0,,,,census_geocoder,57744,21.82468107434493,2.37
3523,Masjidullah - The Center for Human Excellence,7401 Limekiln Pike,Philadelphia,PA,19138,40.067037923511,-75.158289555603,,2014,,https://www.phillytrib.com/news/center-for-human-excellence-at-masjidullah-opens-unifies/article_effae888-961e-5f29-9b91-3cb0090bf380.html,57.0,86.0,,,,census_geocoder,57744,21.82468107434493,2.37
3524,Markazul Bayaan Arabic Center,5927 Spruce Street,Philadelphia,PA,19139,39.956424260492,-75.240364561952,,"
",,"
",71.0,75.0,,,,census_geocoder,40947,28.649134424368555,2.23
3525,West Philly Jameh Masjid & Islamic Center (WPJMIC),5329 Market Street,Philadelphia,PA,19139,39.960454979388,-75.228123546677,,2023,,"https://www.causeiq.com/organizations/west-philly-jameh-masjid-and-islamic-center,922319432/",72.0,87.0,,,,census_geocoder,40947,28.649134424368555,2.23
3526,al-Farooq Mosque,3841 North Broad Street,Philadelphia,PA,19140,40.011444337449,-75.150681759542,,"
",,"
",81.0,88.0,,,,census_geocoder,36226,37.321578505457595,2.55
3527,Al-Muhsineen Mosque,5740 Old York Road,Philadelphia,PA,19141,40.0133573,-75.1472399,,"
",,"
",84.0,89.0,,,,nominatim,43998,28.683675066520582,2.06
3528,Islamic Activities & Development Center,5748 Old York Road,Philadelphia,PA,19141,40.0133573,-75.1472399,,"
",,"
",84.0,89.0,,,,nominatim,43998,28.683675066520582,2.06
3529,West Oak Lane Masjid,6057 Ogontz Avenue,Philadelphia,PA,19141,40.047704332087,-75.150925159794,,"
",,"
",74.0,86.0,,,,census_geocoder,43998,28.683675066520582,2.06
3530,"Fouta Islamic Center of Philadelphia, Inc",2525-27 South 71st Street,Philadelphia,PA,19142,39.915579722348,-75.238269379251,,"
",,"
",70.0,83.0,,,,census_geocoder,38376,27.803219539272828,2.39
3531,Masjid Ahlil Hadeeth,6711 Woodland Avenue,Philadelphia,PA,19142,39.923478875437,-75.23739656656,,2003,,https://property.phila.gov/?p=773188995,73.0,86.0,,,,census_geocoder,38376,27.803219539272828,2.39
3532,Masjid Ahlus-Sunnah Wal-Jammah,2400 South 63rd Street,Philadelphia,PA,19142,39.925116971733,-75.229125687427,,2015,,https://www.youtube.com/watch?v=I-gQfUXx_gg,71.0,73.0,,,,census_geocoder,38376,27.803219539272828,2.39
3533,Masjid Ibn Uthaymeen,6502 Elmwood Avenue,Philadelphia,PA,19142,39.922103752522,-75.230355127141,,2017,,https://property.phila.gov/?p=406227100,71.0,85.0,,,,census_geocoder,38376,27.803219539272828,2.39
3534,Masjid Quran & Sunnah Center,2103-07 Cemetery Avenue,Philadelphia,PA,19142,39.928327024537,-75.231903929807,,"
",,"
",71.0,79.0,,,,census_geocoder,38376,27.803219539272828,2.39
3535,Muhammad's Temple of Islam #12,6424 Woodland Avenue,Philadelphia,PA,19142,39.926048651885,-75.233563449225,,"
",,"
",72.0,87.0,,,,census_geocoder,38376,27.803219539272828,2.39
3536,Masjid Al-wasatiyah,5727 Hoffman Avenue,Philadelphia,PA,19143,39.944579625987,-75.236858100127,,"
",,"
",66.0,70.0,,,,census_geocoder,43244,23.331723804925154,2.17
3537,Masjid Galle Cheikh,5800 Springfield Avenue,Philadelphia,PA,19143,39.936663976014,-75.229728901229,,"
",,"
",70.0,74.0,,,,census_geocoder,43244,23.331723804925154,2.17
3538,Masjid Mujahideen,413 South 60th Street,Philadelphia,PA,19143,39.955122553774,-75.242115881472,,1983,,https://www.masjidmujahideen.org/about,70.0,74.0,,,,census_geocoder,43244,23.331723804925154,2.17
3539,Muslims of the Americas,530 South 52 Street,Philadelphia,PA,19143,39.951309254182,-75.226763260211,,1976,,https://www.facebook.com/YaqeenInstitute/videos/they-were-muslims-for-100-years/24024785610546856/,69.0,91.0,,,,census_geocoder,43244,23.331723804925154,2.17
3540,Germantown Masjid / Masjid as-Sunnah an-Nabawiyyah,4944 Germantown Avenue,Philadelphia,PA,19144,40.028950243147,-75.163373936102,,1995,,https://property.phila.gov/?p=776167450,63.0,85.0,,,,census_geocoder,53161,24.154084236061735,2.12
3541,Muhammad Mosque,414 East Penn Street,Philadelphia,PA,19144,40.037327271371,-75.162960251723,,1997,,https://www.phillytrib.com/religion/center-of-faith-masjid-muhammad-of-philadelphia/article_d0aac51f-f63e-51ae-a024-83fcf8faa0de.html,65.0,77.0,,,,census_geocoder,53161,24.154084236061735,2.12
3542,Al-Falah Mosque Philadelphia,1603 South 17th Street,Philadelphia,PA,19145,39.930992208212,-75.173141502704,,"
",,"
",78.0,83.0,,,,census_geocoder,71965,17.699421965317917,2.25
3543,Ibn Baaz Mosque,1741 Point Breeze Avenue,Philadelphia,PA,19145,39.930534778375,-75.183185583156,,"
",,"
",65.0,76.0,,,,census_geocoder,71965,17.699421965317917,2.25
3544,Masjid al Rahman,"Philadelphia, PA 19145, USA",Philadelphia,PA,19145,,,,2004,,https://www.masjidarrahman.org/about/,36.0,16.0,,,,,71965,17.699421965317917,2.25
3545,United Muslim Islamic Center,810 S 15th Street,Philadelphia,PA,19146,39.940698763791,-75.167947354261,,1994,,https://www.ummonline.org/about-us,78.0,97.0,,,,census_geocoder,103059,12.189698983580923,2.09
3546,United Muslim Movement Inc,1251 Point Breeze Avenue,Philadelphia,PA,19146,39.936219304691,-75.17776962855,,1994,,https://www.ummonline.org/,71.0,87.0,,,,census_geocoder,103059,12.189698983580923,2.09
3547,Masjid Al Ash'ariyya,2326 South 7th Street,Philadelphia,PA,19148,39.91978973418,-75.158939089899,,"
",,"
",72.0,88.0,,,,census_geocoder,82605,16.12909664284859,2.35
3548,Al-Furqan Mosque,7252 Roosevelt Boulevard,Philadelphia,PA,19149,40.043907369649,-75.055559468214,,2007,,https://property.phila.gov/?p=778273100,64.0,87.0,,,,census_geocoder,58496,20.97548068442406,2.93
3549,MuslimGuide,2608 Cottman Avenue,Philadelphia,PA,19149,40.04515578341,-75.0556692389,,"
",,"
",64.0,89.0,,,,census_geocoder,58496,20.97548068442406,2.93
3550,Masjidullah,7700 Ogontz Avenue,Philadelphia,PA,19150,40.070807488128,-75.15748549238,,1979,,"https://www.phillytrib.com/lifestyles/religion/masjidullah-provides-faith-based-guidance/article_9f07425a-ceed-5427-8d06-bd2b99bd6d2d.html#:~:text=From%20its%20formation%20in%201979,said%20Shabazz%20during%20an%20interview.",56.0,87.0,,,,census_geocoder,66936,8.517571357861739,2.35
3551,61st ST Masjid As-Sabr WP,6106 Lansdowne Avenue,Philadelphia,PA,19151,39.975656369489,-75.242047221082,,"
",,"
",67.0,78.0,,,,census_geocoder,54634,17.654756832430458,2.38
